srcip,sport,dstip,dsport,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,Sload,Dload,Spkts,Dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,Sjit,Djit,Stime,Ltime,Sintpkt,Dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src_ ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,attack_cat,Label
331,175.45.176.3,13630,149.171.126.14,179,tcp,FIN,0.3431,546,268,254,252,2,1,-,11471.874020000001,5222.966797,10,6,255,255,3126676849,1158193327,55,45,0,0,1931.29841,74.83636700000001,1421927668,1421927668,35.245,51.524801000000004,0.14322100000000001,0.08547300000000001,0.057748,0,1,0,0,0,7,7,3,3,3,1,3, Fuzzers,1
332,175.45.176.0,65238,149.171.126.19,80,tcp,FIN,0.5832649999999999,17286,354,254,252,7,1,http,225242.3906,4251.926758,20,8,255,255,1708953095,3085111763,864,44,1,0,2890.4777670000003,108.473359,1421927667,1421927668,30.657211,69.474859,0.168795,0.09693099999999999,0.071864,0,1,1,0,0,7,7,2,2,2,1,2, Fuzzers,1
333,175.45.176.3,61017,149.171.126.14,179,tcp,FIN,0.30556,502,268,254,252,2,1,-,11834.00977,5864.64209,10,6,255,255,3393443876,4267041185,50,45,0,0,1612.770316,73.77201600000001,1421927667,1421927668,33.951111,51.881,0.07470800000000001,0.045494,0.029213999999999997,0,1,0,0,0,7,7,3,3,3,1,3, Fuzzers,1
334,175.45.176.0,2494,149.171.126.19,80,tcp,FIN,0.35635,510,268,254,252,2,1,http,10304.47559,5028.763672,10,6,255,255,1070465785,101903346,51,45,1,0,1980.032089,74.008094,1421927668,1421927668,39.165556,59.210398,0.12376300000000001,0.060287,0.063476,0,1,1,0,0,7,7,2,2,2,1,2, Fuzzers,1
335,175.45.176.3,10285,149.171.126.14,179,tcp,FIN,0.29253,578,268,254,252,2,1,-,14248.111330000002,6125.867188,10,6,255,255,2963397998,507621574,58,45,0,0,1607.945659,70.430227,1421927668,1421927668,29.809,48.695199,0.108182,0.049044,0.059137999999999996,0,1,0,0,0,7,7,3,3,3,1,3, Fuzzers,1
336,175.45.176.0,2993,149.171.126.19,80,tcp,FIN,0.619268,566,354,254,252,2,1,http,6588.423828,4004.728271,10,8,255,255,2509684786,1581128159,57,44,1,0,4452.039894,119.49940600000001,1421927668,1421927669,65.771,78.820711,0.12548499999999999,0.067513,0.057972,0,1,1,0,0,7,7,2,2,2,1,2, Fuzzers,1
337,175.45.176.3,6339,149.171.126.14,179,tcp,FIN,0.771826,738,268,254,252,2,1,-,6892.745117,2321.766846,10,6,255,255,2524921737,2225479036,74,45,0,0,4521.916054,248.72746899999999,1421927668,1421927669,83.334111,140.266594,0.15996300000000002,0.070491,0.089472,0,1,0,0,0,7,7,1,1,1,1,1, Fuzzers,1
338,175.45.176.0,61087,149.171.126.19,80,tcp,FIN,0.471293,758,268,254,252,2,1,http,11593.63672,3802.305664,10,6,255,255,3122500175,2054615979,76,45,1,0,2579.0711699999997,125.52526599999999,1421927669,1421927669,49.184667,79.482602,0.170772,0.07387,0.096902,0,1,1,0,0,7,7,2,2,2,1,2, Fuzzers,1
339,175.45.176.0,1808,149.171.126.19,80,tcp,FIN,0.31164400000000003,1526,268,254,252,2,1,http,35271.01563,5750.150879,10,6,255,255,1872402267,719286042,153,45,0,0,1714.458608,60.69041800000001,1421927669,1421927670,31.756333,45.962801,0.12202,0.081826,0.040194,0,1,0,0,0,7,7,2,2,2,1,2, Fuzzers,1
340,175.45.176.1,3881,149.171.126.13,58964,udp,INT,6e-06,142,0,254,0,0,0,-,94666664.0,0.0,2,0,0,0,0,0,71,0,0,0,0.0,0.0,1421927670,1421927670,0.006,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,1,1,1,1,Shellcode,1
341,175.45.176.0,42512,149.171.126.19,80,tcp,FIN,0.493913,2550,268,254,252,2,1,http,37172.53906,3628.1694340000004,10,6,255,255,2811495603,920508214,255,45,1,0,2566.3705760000003,110.68018799999999,1421927670,1421927670,50.178111,81.265602,0.131856,0.087574,0.044282,0,1,1,0,0,7,7,2,2,2,1,2, Fuzzers,1
342,175.45.176.2,65511,149.171.126.14,54418,tcp,FIN,0.80294,364,1608,62,252,1,2,ftp-data,3178.31958,14018.48145,8,8,255,255,2326404679,1598891318,46,201,0,0,7188.375184999999,193.683766,1421927669,1421927670,114.70571899999999,106.00414099999999,0.13411099999999998,0.060364999999999995,0.073746,0,1,0,0,0,1,1,3,2,1,1,2,Exploits,1
343,175.45.176.2,65511,149.171.126.14,54418,tcp,FIN,0.80294,364,1608,62,252,1,2,ftp-data,3178.31958,14018.48145,8,8,255,255,2326404679,1598891318,46,201,0,0,7188.375184999999,193.683766,1421927669,1421927670,114.70571899999999,106.00414099999999,0.13411099999999998,0.060364999999999995,0.073746,0,1,0,0,0,1,1,3,2,1,1,2,Exploits,1
344,175.45.176.2,65427,149.171.126.14,21,tcp,FIN,2.244097,1252,1632,62,252,7,9,ftp,4277.890136999999,5554.126953,24,22,255,255,3502289008,501631511,52,74,0,0,5157.05328,6455.823737,1421927668,1421927670,97.56460600000001,105.133141,0.095029,0.036291000000000004,0.058738,0,1,0,0,0,1,1,3,2,1,1,2,Exploits,1
345,175.45.176.2,65427,149.171.126.14,21,tcp,FIN,2.244097,1252,1632,62,252,7,9,ftp,4277.890136999999,5554.126953,24,22,255,255,3502289008,501631511,52,74,0,0,5157.05328,6455.823737,1421927668,1421927670,97.56460600000001,105.133141,0.095029,0.036291000000000004,0.058738,0,1,0,0,0,1,1,3,2,1,1,2,Exploits,1
346,175.45.176.3,59984,149.171.126.14,179,tcp,FIN,0.694163,488,354,254,252,2,1,-,5070.85498,3572.647705,10,8,255,255,915982737,3735388821,49,44,0,0,4309.808675,124.414969,1421927669,1421927670,68.60033299999999,90.826141,0.107741,0.058378,0.049363,0,1,0,0,0,7,7,3,1,1,1,1, Fuzzers,1
347,175.45.176.0,53222,149.171.126.19,80,tcp,FIN,0.711511,17286,354,254,252,7,1,http,184643.6563,3485.539795,20,8,255,255,3027999788,3792637850,864,44,1,0,3516.4425590000005,126.22899199999999,1421927671,1421927671,35.848684999999996,92.289,0.124347,0.065482,0.058865,0,1,1,0,0,7,7,2,2,1,1,2, Fuzzers,1
348,175.45.176.0,34133,149.171.126.19,25,tcp,FIN,1.7652740000000002,32921,1800,62,252,18,8,smtp,145645.375,7790.291992,42,22,255,255,1006669076,2962886293,784,82,0,0,2987.8785390000003,100.347234,1421927669,1421927671,43.055464,80.47543,0.133953,0.06021,0.07374299999999999,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
349,175.45.176.0,34133,149.171.126.19,25,tcp,FIN,1.7652740000000002,32921,1800,62,252,18,8,smtp,145645.375,7790.291992,42,22,255,255,1006669076,2962886293,784,82,0,0,2987.8785390000003,100.347234,1421927669,1421927671,43.055464,80.47543,0.133953,0.06021,0.07374299999999999,0,1,0,0,0,1,1,2,2,1,1,2,Exploits,1
350,175.45.176.3,58096,149.171.126.14,179,tcp,FIN,0.48433100000000007,490,268,254,252,2,1,-,7284.274414,3699.948975,10,6,255,255,105103587,2257248751,49,45,0,0,2715.857479,110.965492,1421927670,1421927671,52.190444,74.726,0.182475,0.110697,0.071778,0,1,0,0,0,7,7,1,1,1,1,1, Fuzzers,1
351,175.45.176.3,10001,149.171.126.14,179,tcp,FIN,0.620572,490,354,254,252,2,1,-,5685.078125,3996.313232,10,8,255,255,524485401,1057700266,49,44,0,0,4338.103989,145.32040600000002,1421927672,1421927672,68.861,79.473,0.13205999999999998,0.064251,0.06780900000000001,0,1,0,0,0,7,6,1,1,1,1,1, Fuzzers,1
352,175.45.176.3,64871,149.171.126.14,179,tcp,FIN,0.525647,488,268,254,252,2,1,-,6696.509277,3409.13208,10,6,255,255,973824797,1499481301,49,45,0,0,2849.8054850000003,127.1555,1421927671,1421927672,53.174,85.762398,0.18266,0.096825,0.08583500000000001,0,1,0,0,0,7,7,1,1,1,1,1, Fuzzers,1
353,175.45.176.0,63616,149.171.126.19,80,tcp,FIN,0.5515329999999999,566,268,254,252,2,1,http,7397.562988,3249.125732,10,6,255,255,590839257,1971252199,57,45,1,0,3112.575714,121.43343700000001,1421927672,1421927672,57.64155600000001,79.604602,0.21948299999999998,0.153504,0.065979,0,1,1,0,0,6,6,2,2,2,1,2, Fuzzers,1
354,175.45.176.0,59413,149.171.126.19,80,tcp,FIN,0.389791,566,268,254,252,2,1,http,10467.14746,4597.335449,10,6,255,255,3082030991,3694003810,57,45,0,0,2077.866208,93.548289,1421927671,1421927672,39.434222,65.837203,0.125127,0.060595,0.064532,0,1,0,0,0,6,6,2,2,2,1,2, Fuzzers,1
355,175.45.176.1,1334,149.171.126.18,111,udp,INT,1e-06,168,0,254,0,0,0,-,672000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927673,1421927673,0.001,0.0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,2,1,1,1,Reconnaissance,1
356,175.45.176.3,12839,149.171.126.14,179,tcp,FIN,0.693573,546,268,254,252,2,1,-,5674.961426,2583.722168,10,6,255,255,2456025281,982330294,55,45,0,0,3818.682594,183.97284399999998,1421927673,1421927673,72.777111,125.891602,0.13821,0.064112,0.074098,0,1,0,0,0,7,6,1,1,1,1,1, Fuzzers,1
357,175.45.176.0,54623,149.171.126.19,80,tcp,FIN,0.7148439999999999,566,354,254,252,2,1,http,5707.539062,3469.288574,10,8,255,255,3037539661,2827896683,57,44,1,0,5323.872504999999,124.03975,1421927673,1421927673,77.107778,91.789141,0.133097,0.07231599999999999,0.060780999999999995,0,1,1,0,0,6,6,2,1,1,1,1, Fuzzers,1
358,175.45.176.1,13177,149.171.126.19,110,tcp,FIN,1.921034,960,17650,62,252,7,13,pop3,3797.95459,71053.39844,20,30,255,255,682689601,1404777956,48,588,0,0,5078.601668,3889.5204740000004,1421927671,1421927673,101.107054,63.997037,0.12866,0.064388,0.064272,0,1,0,0,0,1,1,2,2,1,1,1,Exploits,1
359,175.45.176.3,59739,149.171.126.14,179,tcp,FIN,0.708745,738,268,254,252,2,1,-,7506.225586,2528.412842,10,6,255,255,2485494018,2311173199,74,45,0,0,3931.3574270000004,172.001203,1421927674,1421927674,74.18866700000001,107.663797,0.26176,0.170416,0.09134400000000001,0,1,0,0,0,7,6,1,1,1,1,1, Fuzzers,1
360,175.45.176.1,43891,149.171.126.16,25,tcp,FIN,2.1501650000000003,3852,1592,62,252,7,8,smtp,13617.55859,5629.335449,20,20,255,255,1081615009,3497631280,193,80,0,0,5837.266723,141.984125,1421927672,1421927674,113.118581,109.317844,0.122813,0.073116,0.049697000000000005,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
361,175.45.176.0,10982,149.171.126.19,80,tcp,FIN,0.648887,566,268,254,252,2,1,http,6287.689941,2761.651855,10,6,255,255,1263022389,2453934813,57,45,0,0,3642.3020549999997,165.149078,1421927673,1421927674,69.926556,107.585398,0.238977,0.11095,0.128027,0,1,0,0,0,6,6,1,1,1,1,1, Fuzzers,1
362,175.45.176.3,46216,149.171.126.15,16596,udp,INT,1e-06,224,0,254,0,0,0,-,896000000.0,0.0,2,0,0,0,0,0,112,0,0,0,0.0,0.0,1421927675,1421927675,0.001,0.0,0.0,0.0,0.0,0,2,0,0,0,7,1,1,3,1,1,1,Shellcode,1
363,175.45.176.3,58061,149.171.126.14,179,tcp,FIN,0.469865,2530,268,254,252,2,1,-,38768.58203,3813.861572,10,6,255,255,1925510193,4045081840,253,45,0,0,2476.653006,117.792078,1421927675,1421927675,48.201111,81.663398,0.134512,0.06154199999999999,0.07297000000000001,0,1,0,0,0,7,6,2,3,2,1,2, Fuzzers,1
364,175.45.176.3,6563,149.171.126.14,179,tcp,FIN,0.384483,1506,268,254,252,2,1,-,28214.50977,4660.804199,10,6,255,255,276188422,610788989,151,45,0,0,1903.1482420000002,80.891688,1421927674,1421927675,37.343444,60.128801,0.113697,0.083829,0.029868000000000002,0,1,0,0,0,7,6,2,3,2,1,2, Fuzzers,1
365,175.45.176.0,3623,149.171.126.19,80,tcp,FIN,0.528575,566,268,254,252,2,1,http,7718.866698999999,3390.247314,10,6,255,255,4072765424,2797656818,57,45,0,0,2782.286934,135.859891,1421927674,1421927675,54.266778,90.385203,0.15901400000000002,0.076642,0.082372,0,1,0,0,0,6,6,1,1,1,1,1, Fuzzers,1
366,175.45.176.0,53935,149.171.126.19,80,tcp,FIN,0.598911,566,268,254,252,2,1,http,6812.364745999999,2992.097412,10,6,255,255,47088375,2585840656,57,45,0,0,3180.103552,151.05018700000002,1421927675,1421927676,61.222667,97.742203,0.176175,0.11019000000000001,0.065985,0,1,0,0,0,6,5,1,1,1,1,1, Fuzzers,1
367,175.45.176.0,4439,149.171.126.19,80,tcp,FIN,0.566171,566,268,254,252,2,1,http,7206.303711,3165.121582,10,6,255,255,2925039495,3617868549,57,45,1,0,3086.239506,137.078563,1421927676,1421927676,56.501889,92.59279699999999,0.23510100000000003,0.103199,0.131902,0,1,1,0,0,6,6,1,1,1,1,1, Fuzzers,1
368,175.45.176.3,52685,149.171.126.14,179,tcp,FIN,0.601562,17266,354,254,252,7,1,-,218138.7656,4122.600586,20,8,255,255,3299250310,233957086,863,44,0,0,2377.420353,101.77255500000001,1421927675,1421927676,31.655368,78.522141,0.14400000000000002,0.051896000000000005,0.09210399999999999,0,1,0,0,0,7,6,1,1,1,1,1, Fuzzers,1
369,175.45.176.0,41065,149.171.126.14,111,udp,INT,8e-06,168,0,254,0,0,0,-,84000000.0,0.0,2,0,0,0,0,0,84,0,0,0,0.0,0.0,1421927677,1421927677,0.008,0.0,0.0,0.0,0.0,0,2,0,0,0,1,5,2,3,1,1,1,Reconnaissance,1
370,175.45.176.3,20729,149.171.126.14,179,tcp,FIN,0.839901,490,354,254,252,2,1,-,4200.495117,2952.729004,10,8,255,255,1172480433,864569283,49,44,0,0,4938.52177,199.153375,1421927676,1421927677,89.947222,109.03128899999999,0.18351900000000002,0.076678,0.106841,0,1,0,0,0,4,5,2,1,1,1,1, Fuzzers,1
371,175.45.176.0,5467,149.171.126.19,80,tcp,FIN,0.557756,566,268,254,252,2,1,http,7315.026367,3212.8745120000003,10,6,255,255,4062082890,2892196508,57,45,1,0,2780.783652,131.45717199999999,1421927677,1421927677,57.524778000000005,95.432203,0.15163900000000002,0.080594,0.07104500000000001,0,1,1,0,0,6,5,1,3,2,1,1, Fuzzers,1
372,175.45.176.0,11819,149.171.126.15,80,tcp,FIN,0.919726,10792,354,254,252,5,1,http,88008.82031,2696.455322,16,8,255,255,622216493,311244507,675,44,0,0,5279.92253,158.161,1421927676,1421927677,59.91813199999999,118.06228899999999,0.16175499999999998,0.09328600000000001,0.068469,0,1,0,0,0,6,1,1,3,2,1,1,Exploits,1
373,175.45.176.0,4396,149.171.126.19,80,tcp,FIN,0.6672859999999999,566,268,254,252,2,1,http,6114.319824,2685.505371,10,6,255,255,3076554951,3195562222,57,45,0,0,3629.764103,170.676547,1421927677,1421927678,71.763222,115.367398,0.157357,0.090447,0.06691,0,1,0,0,0,6,5,1,1,1,1,1, Fuzzers,1
374,175.45.176.3,64876,149.171.126.14,179,tcp,FIN,0.678147,546,268,254,252,2,1,-,5804.05127,2642.494873,10,6,255,255,2268353740,2406502825,55,45,0,0,3652.2503829999996,180.78328100000002,1421927678,1421927678,70.068556,114.602398,0.197294,0.105128,0.092166,0,1,0,0,0,4,5,1,1,1,1,1, Fuzzers,1
375,175.45.176.3,12765,149.171.126.14,179,tcp,FIN,0.639995,738,354,254,252,2,1,-,8312.56543,3875.030518,10,8,255,255,3915594298,3387066307,74,44,0,0,4477.555709,137.64035900000002,1421927678,1421927679,68.628,82.48414100000001,0.12441300000000001,0.062596,0.061817,0,1,0,0,0,4,5,1,1,1,1,1, Fuzzers,1
376,175.45.176.0,62597,149.171.126.19,80,tcp,FIN,0.5542239999999999,566,268,254,252,2,1,http,7361.644043000001,3233.349609,10,6,255,255,3906426148,3151444675,57,45,0,0,3237.841244,130.38402299999998,1421927678,1421927679,54.499444,93.288398,0.152424,0.087775,0.064649,0,1,0,0,0,6,5,1,1,1,1,1, Fuzzers,1
377,175.45.176.3,58182,149.171.126.14,179,tcp,FIN,0.630866,1506,268,254,252,2,1,-,17195.41016,2840.539795,10,6,255,255,3799486927,967862338,151,45,0,0,3518.3354560000002,157.533297,1421927679,1421927680,66.97555600000001,100.90879699999999,0.245351,0.126315,0.11903599999999999,0,1,0,0,0,4,5,1,1,1,1,1, Fuzzers,1
378,175.45.176.2,57981,149.171.126.13,80,tcp,FIN,0.9956809999999999,958,354,254,252,2,1,http,6933.947754000001,2490.757568,10,8,255,255,1949186253,1517344471,96,44,1,0,7373.170488,185.591281,1421927679,1421927680,110.532444,134.14314099999999,0.15723800000000002,0.056669000000000004,0.100569,0,1,1,0,0,1,1,1,1,1,1,1,Exploits,1
379,175.45.176.0,2506,149.171.126.19,80,tcp,FIN,0.942657,566,268,254,252,2,1,http,4328.191406,1901.0096440000002,10,6,255,255,2471278884,4040740090,57,45,0,0,5157.124624,244.92795299999997,1421927679,1421927680,97.39200000000001,160.964406,0.263792,0.137829,0.12596300000000002,0,1,0,0,0,6,5,1,1,1,1,1, Fuzzers,1
380,175.45.176.2,8150,149.171.126.11,80,tcp,FIN,0.8789030000000001,1408,19328,62,252,3,9,http,11905.750979999999,167936.625,14,22,255,255,3209588385,2153782631,101,879,0,0,3480.1938520000003,3101.1113219999997,1421927680,1421927681,67.607925,38.092428000000005,0.156575,0.078317,0.07825800000000001,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
381,175.45.176.3,60533,149.171.126.14,179,tcp,FIN,0.44510500000000003,2530,268,254,252,2,1,-,40925.17578,4026.016357,10,6,255,255,1944461125,2956531072,253,45,0,0,2424.510456,103.179367,1421927680,1421927681,46.919889000000005,71.902398,0.133804,0.08559,0.048214,0,1,0,0,0,5,5,1,1,1,1,1, Fuzzers,1
382,175.45.176.3,13118,149.171.126.14,179,tcp,FIN,0.570671,490,268,254,252,2,1,-,6182.195801,3140.162842,10,6,255,255,2969315099,3073938384,49,45,0,0,3061.398843,144.828531,1421927682,1421927682,60.016667000000005,93.187797,0.166795,0.10472100000000001,0.062074000000000004,0,1,0,0,0,5,5,2,2,2,1,2, Fuzzers,1
383,175.45.176.0,65294,149.171.126.19,80,tcp,FIN,0.6566310000000001,566,268,254,252,2,1,http,6213.535645,2729.082275,10,6,255,255,3020843736,742908011,57,45,1,0,3959.3677729999995,183.915656,1421927681,1421927682,72.858333,110.876398,0.185892,0.102238,0.08365399999999999,0,1,1,0,0,2,2,1,1,1,1,1, Fuzzers,1
384,175.45.176.3,10156,149.171.126.14,179,tcp,FIN,0.646571,17266,354,254,252,7,1,-,202953.7344,3835.6191409999997,20,8,255,255,1485214510,1531814055,863,44,0,0,2517.63753,124.862953,1421927681,1421927682,32.971736,78.000141,0.21199,0.10056,0.11143,0,1,0,0,0,5,5,2,2,2,1,2, Fuzzers,1
385,175.45.176.3,63039,149.171.126.17,80,tcp,FIN,1.488211,1530,1728,62,252,2,2,http,7402.175781,8364.405273,10,10,255,255,655115329,1286226883,153,173,0,0,9570.416238,290.46975,1421927682,1421927683,165.342,158.553562,0.15718800000000002,0.061219,0.095969,0,1,0,0,0,1,1,1,2,1,1,1,Generic,1
386,175.45.176.0,58890,149.171.126.19,80,tcp,FIN,0.726054,566,268,254,252,2,1,http,5619.416504,2468.135986,10,6,255,255,2051780676,3600986702,57,45,0,0,4153.190751,201.713344,1421927682,1421927683,80.672667,118.313602,0.175077,0.133959,0.041118,0,1,0,0,0,2,2,1,1,1,1,1, Fuzzers,1
387,175.45.176.3,6629,149.171.126.14,179,tcp,FIN,0.59738,546,268,254,252,2,1,-,6588.770996,2999.765625,10,6,255,255,1453491791,3214330195,55,45,0,0,2982.53579,149.207703,1421927682,1421927683,60.549778,104.893203,0.147121,0.072904,0.07421699999999999,0,1,0,0,0,5,5,1,2,1,1,1, Fuzzers,1
388,175.45.176.1,47162,149.171.126.12,80,tcp,FIN,1.467368,848,354,254,252,2,1,http,4165.280761999999,1690.100952,10,8,255,255,2127486900,3956740494,85,44,0,0,9889.481287,279.167219,1421927681,1421927683,160.91566699999998,193.385281,0.253724,0.11366099999999998,0.14006300000000002,0,1,0,0,0,1,1,1,1,1,1,1,Reconnaissance,1
389,175.45.176.3,10669,149.171.126.14,179,tcp,FIN,0.520105,738,268,254,252,2,1,-,10228.7041,3445.4580079999996,10,6,255,255,737423855,2857076368,74,45,0,0,2630.8060800000003,124.33040600000001,1421927683,1421927684,52.289444,87.185602,0.162001,0.084174,0.077827,0,1,0,0,0,5,5,1,1,1,1,1, Fuzzers,1
390,175.45.176.0,62363,149.171.126.19,80,tcp,FIN,0.804818,566,268,254,252,2,1,http,5069.469238000001,2226.590332,10,6,255,255,2421345430,3855441425,57,45,0,0,3807.5817270000002,163.536766,1421927684,1421927685,77.565444,126.510797,0.22378,0.172254,0.051526,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
391,175.45.176.1,40657,149.171.126.13,80,tcp,FIN,0.777999,926,268,254,252,2,1,http,8575.84668,2303.344971,10,6,255,255,1288847395,3396690538,93,45,0,0,4393.199278,224.62732799999998,1421927684,1421927685,83.095778,136.504,0.180558,0.095468,0.08509,0,1,0,0,0,2,1,1,1,1,1,1,Reconnaissance,1
392,175.45.176.3,53736,149.171.126.14,179,tcp,FIN,0.7297680000000001,1506,354,254,252,2,1,-,14864.99902,3398.340332,10,8,255,255,2732047925,3869773713,151,44,0,0,4881.535784000001,185.48775,1421927684,1421927685,81.08533299999999,91.161,0.170599,0.091015,0.079584,0,1,0,0,0,4,4,1,1,1,1,1, Fuzzers,1
393,175.45.176.3,60082,149.171.126.14,179,tcp,FIN,0.656786,2530,268,254,252,2,1,-,27735.06055,2728.4379879999997,10,6,255,255,1322637086,691280923,253,45,0,0,3814.670731,169.938969,1421927686,1421927686,72.97622199999999,103.43,0.247917,0.139018,0.108899,0,1,0,0,0,4,4,1,2,1,1,1, Fuzzers,1
394,175.45.176.3,26911,149.171.126.15,111,tcp,FIN,1.086739,564,354,254,252,2,1,-,3739.6286619999996,2282.056885,10,8,255,255,3411478362,897938817,56,44,0,0,7885.048803,196.174625,1421927685,1421927686,120.65100000000001,144.88271899999998,0.17341199999999998,0.072558,0.100854,0,1,0,0,0,4,1,1,2,1,1,1,Reconnaissance,1
395,175.45.176.1,18241,149.171.126.11,110,tcp,FIN,3.011018,948,2958,62,252,7,8,pop3,2393.8747559999997,7468.570312000001,20,20,255,255,1473200119,598866449,47,148,0,0,8229.861765000001,212.39279700000003,1421927684,1421927687,158.428742,154.623734,0.243932,0.07316399999999999,0.170768,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
396,175.45.176.1,45499,149.171.126.14,111,udp,CON,0.19883499999999998,168,112,254,60,0,0,-,3379.686768,2253.1245120000003,2,2,0,0,0,0,84,56,0,0,0.0,0.0,1421927688,1421927688,0.011000000000000001,0.006,0.0,0.0,0.0,0,3,0,0,0,1,4,2,2,1,1,1,Exploits,1
397,175.45.176.3,59782,149.171.126.14,179,tcp,FIN,0.6900649999999999,17266,354,254,252,7,1,-,190161.7969,3593.8642579999996,20,8,255,255,92786344,1579958257,863,44,0,0,2757.579283,154.596297,1421927687,1421927688,36.271895,83.384289,0.186678,0.10636400000000001,0.080314,0,1,0,0,0,4,4,2,1,1,1,1, Fuzzers,1
398,175.45.176.1,4236,149.171.126.10,80,tcp,FIN,1.1547020000000001,822,2608,62,252,2,2,http,5126.864258,16267.40137,10,10,255,255,1351403866,3913650639,82,261,0,0,7873.245828,159.886781,1421927686,1421927688,128.300222,102.81055500000001,0.316308,0.228594,0.087714,0,1,0,0,0,2,1,1,2,1,1,1,Exploits,1
399,175.45.176.3,5308,149.171.126.14,179,tcp,FIN,0.526799,490,268,254,252,2,1,-,6697.05127,3401.6767579999996,10,6,255,255,1820941146,4268574386,49,45,0,0,2902.135931,133.43306299999998,1421927688,1421927689,55.63244399999999,89.006398,0.130968,0.08175700000000001,0.049211000000000005,0,1,0,0,0,5,6,1,1,1,1,1, Fuzzers,1
400,175.45.176.3,65028,149.171.126.14,179,tcp,FIN,0.989976,546,354,254,252,2,1,-,3975.854004,2505.111328,10,8,255,255,2572029781,2845946434,55,44,0,0,6577.098225,181.756078,1421927689,1421927690,109.897222,126.085711,0.178446,0.107366,0.07107999999999999,0,1,0,0,0,5,6,2,1,1,1,1, Fuzzers,1
401,175.45.176.2,34760,149.171.126.17,110,tcp,FIN,3.2111680000000002,952,2690,62,252,7,8,pop3,2254.631348,6367.776367,20,20,255,255,3411199260,1868167947,48,135,0,0,9243.871131999998,230.84998399999998,1421927687,1421927690,168.959051,164.63099999999997,0.181278,0.083178,0.0981,0,1,0,0,0,1,1,1,1,1,1,1,Exploits,1
402,175.45.176.1,59535,149.171.126.14,51456,udp,CON,0.20875100000000002,2962,760,254,60,0,0,-,56756.61719,14562.80469,2,2,0,0,0,0,1481,380,0,0,0.0,0.0,1421927689,1421927690,0.013999999999999999,0.002,0.0,0.0,0.0,0,3,0,0,0,2,6,2,1,1,1,1,Exploits,1
403,175.45.176.0,18081,149.171.126.10,7080,tcp,FIN,0.745344,1168,268,254,252,2,1,-,11291.43066,2404.259033,10,6,255,255,1184036452,2088239337,117,45,0,0,4110.992134,219.203859,1421927689,1421927690,79.41144399999999,134.166,0.24993400000000002,0.074503,0.175431,0,1,0,0,0,1,2,1,2,1,1,1,Exploits,1
404,175.45.176.1,62918,149.171.126.14,51456,udp,INT,0.0,1502,0,255,0,0,0,-,0.0,0.0,1,0,0,0,0,0,1502,0,0,0,0.0,0.0,1421927691,1421927691,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,6,1,1,1,1,1,Exploits,1
405,175.45.176.3,61388,149.171.126.14,179,tcp,FIN,0.658694,738,268,254,252,2,1,-,8076.587401999999,2720.534668,10,6,255,255,2778790389,3094246705,74,45,0,0,3591.217347,134.451859,1421927691,1421927692,65.183222,97.499602,0.245614,0.171194,0.07442,0,1,0,0,0,5,6,1,1,1,1,1, Fuzzers,1
406,175.45.176.0,8067,149.171.126.15,80,tcp,FIN,1.537058,1182,69091,62,252,2,26,http,5813.704102000001,353183.8125,18,56,255,255,3306541680,3048696931,66,1234,0,0,4761.396345,2965.809984,1421927691,1421927693,90.415176,25.802363,0.200229,0.079388,0.120841,0,1,0,0,0,4,1,1,1,1,1,1,Exploits,1
407,175.45.176.3,58086,149.171.126.14,179,tcp,FIN,0.636317,1506,268,254,252,2,1,-,17048.10547,2816.206299,10,6,255,255,3002349016,651041812,151,45,0,0,3375.664539,158.377797,1421927692,1421927693,64.96955600000001,113.222797,0.155191,0.07019199999999999,0.084999,0,1,0,0,0,5,6,1,2,1,1,1, Fuzzers,1
408,175.45.176.3,45273,149.171.126.10,7510,tcp,FIN,3.553457,5426,268,254,252,6,1,-,11344.44531,504.297638,14,6,255,255,2145235593,3219403582,388,45,0,0,17430.0284,1304.746625,1421927690,1421927693,267.44199,695.720375,0.25304499999999996,0.07485,0.178195,0,1,0,0,0,5,2,1,2,1,1,1,Exploits,1
409,175.45.176.2,1130,149.171.126.14,110,tcp,FIN,2.086557,832,944,62,252,5,6,pop3,2990.572754,3393.149658,16,16,255,255,3778591093,2431250138,52,59,0,0,7331.562168,170.02809399999998,1421927692,1421927694,139.1038,133.64732800000002,0.149456,0.081175,0.068281,0,1,0,0,0,2,1,2,1,1,1,1,Exploits,1
